date_time,town,title,price,beds,sqft,url
2022-07-08 04:54, (walnut creek),Well-equipped kitchen | 1BR 1BA apt | Open living space | Walnut Creek,2050,1,634.0,https://sfbay.craigslist.org/eby/apa/d/walnut-creek-well-equipped-kitchen-1br/7503757796.html
2022-07-08 04:46, (redwood city),"Scenic ""Farm Hill Vista"" Townhouse",3200,2,1150.0,https://sfbay.craigslist.org/pen/apa/d/redwood-city-scenic-farm-hill-vista/7506178279.html
2022-07-08 04:40, (nob hill),Beautiful-Prime Location-Spacious & Quiet Home - Best Value!!!,4990,2,1590.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-beautiful-prime-location/7506177225.html
2022-07-08 04:26, (burlingame),2 BR APT/OPEN FLOOR PLAN/2 PARKING SPACES,3125,2,1100.0,https://sfbay.craigslist.org/pen/apa/d/burlingame-br-apt-open-floor-plan/7506175038.html
2022-07-08 04:23, (campbell),Spacious 1bd 1ba Walking Distance to Downtown!,2595,1,700.0,https://sfbay.craigslist.org/sby/apa/d/campbell-spacious-1bd-1ba-walking/7502332681.html
2022-07-08 04:18, (alameda),"Dishwasher, Cable Ready, Vertical Blinds",2260,1,500.0,https://sfbay.craigslist.org/eby/apa/d/fremont-dishwasher-cable-ready-vertical/7502496442.html
2022-07-08 04:14, (downtown / civic / van ness),3 Bedroom Modern Penthouse under $6k/mo,5857,3,1125.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bedroom-modern-penthouse/7500048460.html
2022-07-08 04:12, (mountain view),"Must see 2BR apt, Modern kitchen, Pets are welcome, Swimming pool",3295,2,1100.0,https://sfbay.craigslist.org/sby/apa/d/mountain-view-must-see-2br-apt-modern/7503763081.html
2022-07-08 04:05, (vallejo / benicia),"2/BD, Co-working lounge, In El Cerrito",2598,2,901.0,https://sfbay.craigslist.org/eby/apa/d/el-cerrito-bd-co-working-lounge-in-el/7497720590.html
2022-07-08 03:57, (san jose downtown),Wonderful Mother in Law suite studio,1600,,,https://sfbay.craigslist.org/sby/apa/d/san-jose-wonderful-mother-in-law-suite/7506169691.html
2022-07-08 03:57, (san jose west),Studio For You,2180,,405.0,https://sfbay.craigslist.org/sby/apa/d/san-jose-studio-for-you/7496895847.html
2022-07-08 03:57, (oakland north / temescal),"Fiber Optic Cable and Internet, Fire Pit, Bike Racks",3525,2,899.0,https://sfbay.craigslist.org/eby/apa/d/oakland-fiber-optic-cable-and-internet/7505125202.html
2022-07-08 03:54, (sunnyvale),4 Bedrooms/ 2 Baths in Sunnyvale near Mathilda Ave. and Maude Ave.,4300,4,1350.0,https://sfbay.craigslist.org/sby/apa/d/sunnyvale-bedrooms-baths-in-sunnyvale/7506170837.html
2022-07-08 03:53, (daly city),"2BR/BA, EV charging station, Pet's Haven, SS appliances, Hillview",3245,2,792.0,https://sfbay.craigslist.org/pen/apa/d/daly-city-2br-ba-ev-charging-station/7503735646.html
2022-07-08 03:50, (alamo square / nopa),"Short-term Leasing Available, Mini Blinds, High-speed Internet Access",2945,2,1000.0,https://sfbay.craigslist.org/sfc/apa/d/san-ramon-short-term-leasing-available/7503737252.html
2022-07-08 03:44, (oakland west),"2912 14th Street - Unit 201, Oakland, CA",2750,2,,https://sfbay.craigslist.org/eby/apa/d/oakland-th-street-unit-201-oakland-ca/7501702991.html
2022-07-08 03:43, (oakland west),"1233 East 21st Street - 4, Oakland, CA",1700,1,,https://sfbay.craigslist.org/eby/apa/d/oakland-1233-east-21st-street-oakland-ca/7501312748.html
2022-07-08 03:41, (downtown / civic / van ness),Enjoy Spectacular City Views from this Stylish Furnished 1 Bedroom,1500,1,817.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-enjoy-spectacular-city/7506167686.html
2022-07-08 03:38, (san jose downtown),only blocks from the SJSU campus,1750,1,,https://sfbay.craigslist.org/sby/apa/d/san-jose-only-blocks-from-the-sjsu/7506168971.html
2022-07-08 03:33," (hercules, pinole, san pablo, el sob)",Studio - Great value for location - Modern kitchen - Walk-in closet,1795,,460.0,https://sfbay.craigslist.org/eby/apa/d/san-pablo-studio-great-value-for/7502943781.html
2022-07-08 03:28, (emeryville),"Garage, Hardwood Floors, Disability Access",2280,1,610.0,https://sfbay.craigslist.org/eby/apa/d/el-cerrito-garage-hardwood-floors/7497033772.html
2022-07-08 03:15, (dublin / pleasanton / livermore),"Beautiful 1-bed w/ in-unit laundry, garage! Apply now!",2375,1,661.0,https://sfbay.craigslist.org/eby/apa/d/pleasanton-beautiful-bed-in-unit/7503514563.html
2022-07-08 03:13, (south bay area),Captivating opportunity in the Palo Alto Redwoods,1500,1,900.0,https://sfbay.craigslist.org/sby/apa/d/palo-alto-captivating-opportunity-in/7506166707.html
2022-07-08 03:10, (fremont / union city / newark),3Bed 1Bath Price Drop Call Today For A Tour!!!,3195,3,942.0,https://sfbay.craigslist.org/eby/apa/d/union-city-3bed-1bath-price-drop-call/7498354883.html
2022-07-08 03:06, (danville / san ramon),Immediate Move In! Remodel 2 bedroom Apartment located in Downtown.,3805,2,1100.0,https://sfbay.craigslist.org/eby/apa/d/danville-immediate-move-in-remodel/7501249763.html
2022-07-08 03:06, (healdsburg / windsor),Lovely Healdsburg House in Picturesque Setting,3750,3,1700.0,https://sfbay.craigslist.org/nby/apa/d/healdsburg-lovely-healdsburg-house-in/7506166489.html
2022-07-08 03:04, (SOMA / south beach),"Spacious 2 Bed, 2 Bath W/ Private Patio!",4690,2,990.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-spacious-bed-bath-private/7505035927.html
2022-07-08 03:00, (concord / pleasant hill / martinez),"1 Bed, Upgraded interior, Located in Martinez",2097,1,670.0,https://sfbay.craigslist.org/eby/apa/d/pleasant-hill-bed-upgraded-interior/7499122766.html
2022-07-08 02:56, (santa clara),One Bedroom Apt Near Valley Fair Mall,1860,1,,https://sfbay.craigslist.org/sby/apa/d/santa-clara-one-bedroom-apt-near-valley/7498044317.html
2022-07-08 02:54, (San Francisco),Wonderful Apartment at Gorgeous Location,2295,1,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-wonderful-apartment-at/7502393366.html
2022-07-08 02:54, (north beach / telegraph hill),"Gorgeous Room, Gorgeous location",1395,,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-gorgeous-room-gorgeous/7502387412.html
2022-07-08 02:50, (oakland downtown),"Gorgeous 2x2 w/ Modern Finishes, Balcony, & Laundry In-Unit!!",3236,2,927.0,https://sfbay.craigslist.org/eby/apa/d/oakland-gorgeous-2x2-modern-finishes/7505099704.html
2022-07-08 02:49, (san jose downtown),Lovely 1BR Loft :: Modern kitchen :: In-home W/D :: Very tall ceiling,2495,1,607.0,https://sfbay.craigslist.org/sby/apa/d/san-jose-lovely-1br-loft-modern-kitchen/7502036022.html
2022-07-08 02:41, (san jose north),"In-Unit Washer/Dryer, Parking & Pet Friendly Too @ eaves San Jose",2423,1,610.0,https://sfbay.craigslist.org/sby/apa/d/san-jose-in-unit-washer-dryer-parking/7502108299.html
2022-07-08 02:40, (lower nob hill),First-floor two-bedroom in Theater District,2500,2,580.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-first-floor-two-bedroom/7506164626.html
2022-07-08 02:40, (dublin / pleasanton / livermore),Beautiful 2-bed home in a great location! Close to everything you need,2925,2,972.0,https://sfbay.craigslist.org/eby/apa/d/pleasanton-beautiful-bed-home-in-great/7500824415.html
2022-07-08 02:35, (Montara),Stunning Ranch Home With Expansive Ocean And Sunsets View,2750,2,2400.0,https://sfbay.craigslist.org/pen/apa/d/montara-stunning-ranch-home-with/7506162860.html
2022-07-08 02:31, (berkeley),1 bedroom apartment in a house next to San Pablo Park available on 8/7,2200,1,500.0,https://sfbay.craigslist.org/eby/apa/d/berkeley-bedroom-apartment-in-house/7506164062.html
2022-07-08 02:23, (campbell),Find you Home Sweet Home @ Pebble Creek Minutes Away from Downtown,2460,1,647.0,https://sfbay.craigslist.org/sby/apa/d/campbell-find-you-home-sweet-home/7502467036.html
2022-07-08 02:23, (Mountain View),Lovely duplex in an exceptional neighborhood on the Los Altos/ Mountain View bor,3250,3,1715.0,https://sfbay.craigslist.org/pen/apa/d/mountain-view-lovely-duplex-in-an/7504495237.html
2022-07-08 02:19, (sunset / parkside),2 Bedroom 1 Bath Sunset,2000,2,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bedroom-bath-sunset/7504437905.html
2022-07-08 02:19, (inner richmond),Remodeled 2 bed 1bath with laundry,3000,2,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-remodeled-bed-1bath-with/7499839434.html
